Company,date,Adjusted,return
MSFT,2023-04-26,1.8962927457462952,0.8928585892265986
MSFT,2023-04-27,1.9570264852968329,0.9214547229908542
MSFT,2023-04-28,1.9726274666303019,0.9288003557868441
MSFT,2023-05-01,1.9617134540834482,0.9236615554263807
MSFT,2023-05-02,1.9607500381641823,0.9232079365532169
MSFT,2023-05-03,1.95426634834875,0.9201551283016557
MSFT,2023-05-04,1.9607500381641823,0.9232079365532169
MSFT,2023-05-05,1.9943911315677527,0.93904765289645
MSFT,2023-05-08,1.981551280394655,0.9330020824379817
MSFT,2023-05-09,1.9709582740592517,0.9280144260154634
MSFT,2023-05-10,2.0050484980594123,0.9440656129302892
MSFT,2023-05-11,1.990924622040513,0.9374154667200411
MSFT,2023-05-12,1.983605640690954,0.9339693662289634
MSFT,2023-05-15,1.9867513426492012,0.9354505019970922
MSFT,2023-05-16,2.0013891067058616,0.9423426094495827
MSFT,2023-05-17,2.020305629298809,0.9512493458769085
MSFT,2023-05-18,2.0493874810159887,0.9649423693589337
MSFT,2023-05-19,2.0482293954882933,0.9643970914144911
MSFT,2023-05-22,2.0665023165186795,0.9730007917286105
MSFT,2023-05-23,2.0284122279926753,0.9550662914880056
MSFT,2023-05-24,2.0193404255974245,0.9507948852367634
MSFT,2023-05-25,2.0969998930310365,0.9873604011300254
MSFT,2023-05-26,2.141845811539359,1.0084758452626523
MSFT,2023-05-30,2.131036086282735,1.0033861479760882
MSFT,2023-05-31,2.112892084207319,0.9948431484142748
MSFT,2023-06-01,2.1398508453378766,1.0075365268413772
MSFT,2023-06-02,2.1579950460557504,1.0160796199328552
MSFT,2023-06-05,2.1614695012812937,1.017715547295847
MSFT,2023-06-06,2.1469282774590175,1.0108688952603375
MSFT,2023-06-07,2.0806571807609617,0.9796655285665318
MSFT,2023-06-08,2.0927533145728776,0.9853609239608504
MSFT,2023-06-09,2.102597637485659,0.9899960670776049
MSFT,2023-06-12,2.135153944428382,1.005325017922622
MSFT,2023-06-13,2.1508532537783536,1.012716947902574
MSFT,2023-06-14,2.170477340805203,1.0219568369950978
MSFT,2023-06-15,2.239708011478753,1.0545537021613303
MSFT,2023-06-16,2.202583126654133,1.0370736625608703
MSFT,2023-06-20,2.17504512411727,1.0241075516318823
MSFT,2023-06-21,2.1461561542264014,1.0105053454541544
MSFT,2023-06-22,2.185726327703839,1.0291367352254697
MSFT,2023-06-23,2.15554995604539,1.0149283632916644
MSFT,2023-06-26,2.1142430515613246,0.9954792436630144
MSFT,2023-06-27,2.152654742226152,1.0135651684305582
MSFT,2023-06-28,2.160890458517446,1.0174429083236258
MSFT,2023-06-29,2.1557430365141586,1.0150192741256263
MSFT,2023-06-30,2.1910666315334373,1.0316511867277665
MSFT,2023-07-03,2.1746593604646485,1.0239259170232875
MSFT,2023-07-05,2.175688924322289,1.0244106812747533
MSFT,2023-07-06,2.1957631351580167,1.0338625085871924
MSFT,2023-07-07,2.1697050189301295,1.02159319365925
